TRADE_DATE,HOUR,MARKET,RES_TYPE,TYPE,VALUE
2023-11-25,18,RTD,LESR,EN,3458.097
2023-11-25,19,RTD,LESR,EN,3408.314
2023-11-25,20,RTD,LESR,EN,3272.352
2023-11-25,21,RTD,LESR,EN,2310.266
2023-11-25,22,RTD,LESR,EN,1391.705
2023-11-25,23,RTD,LESR,EN,599.959
2023-11-25,24,RTD,LESR,EN,131.347
2023-11-26,1,RTD,LESR,EN,254.105
2023-11-26,2,RTD,LESR,EN,9.594
2023-11-26,3,RTD,LESR,EN,135.937
2023-11-26,4,RTD,LESR,EN,228.613
2023-11-26,5,RTD,LESR,EN,450.251
2023-11-26,6,RTD,LESR,EN,409.791
2023-11-26,7,RTD,LESR,EN,527.224
2023-11-26,8,RTD,LESR,EN,-1814.898
2023-11-26,9,RTD,LESR,EN,-2155.96
2023-11-26,10,RTD,LESR,EN,-3169.198
2023-11-26,11,RTD,LESR,EN,-3513.494
2023-11-26,12,RTD,LESR,EN,-3356.175
2023-11-26,13,RTD,LESR,EN,-2500.759
2023-11-26,14,RTD,LESR,EN,-1409.212
2023-11-26,15,RTD,LESR,EN,266.921
2023-11-26,16,RTD,LESR,EN,3527.97
2023-11-26,17,RTD,LESR,EN,3797.225
2023-11-26,18,RTD,LESR,EN,2939.433
2023-11-26,19,RTD,LESR,EN,2330.6
2023-11-26,20,RTD,LESR,EN,2001.026
2023-11-26,21,RTD,LESR,EN,1159.094
2023-11-26,22,RTD,LESR,EN,298.929
2023-11-26,23,RTD,LESR,EN,174.423
2023-11-26,24,RTD,LESR,EN,-28.898
2023-11-27,1,RTD,LESR,EN,-286.435
2023-11-27,2,RTD,LESR,EN,-393.542
2023-11-27,3,RTD,LESR,EN,-487.2
2023-11-27,4,RTD,LESR,EN,-194.672
2023-11-27,5,RTD,LESR,EN,324.433
2023-11-27,6,RTD,LESR,EN,2126.823
2023-11-27,7,RTD,LESR,EN,2291.981
2023-11-27,8,RTD,LESR,EN,63.456
2023-11-27,9,RTD,LESR,EN,-1420.801
2023-11-27,10,RTD,LESR,EN,-2270.38
2023-11-27,11,RTD,LESR,EN,-2068.276
2023-11-27,12,RTD,LESR,EN,-3129.559
2023-11-27,13,RTD,LESR,EN,-3091.702
2023-11-27,14,RTD,LESR,EN,-2493.032
2023-11-27,15,RTD,LESR,EN,-564.697
2023-11-27,16,RTD,LESR,EN,2183.703
2023-11-27,17,RTD,LESR,EN,4042.256
2023-11-27,18,RTD,LESR,EN,4307.506
2023-11-27,19,RTD,LESR,EN,2890.042
2023-11-27,20,RTD,LESR,EN,1994.197
2023-11-27,21,RTD,LESR,EN,1266.709
2023-11-27,22,RTD,LESR,EN,515.197
2023-11-27,23,RTD,LESR,EN,-23.73
2023-11-27,24,RTD,LESR,EN,100.539
2023-11-28,1,RTD,LESR,EN,-17.463
2023-11-28,2,RTD,LESR,EN,-253.884
2023-11-28,3,RTD,LESR,EN,-31.046
2023-11-28,4,RTD,LESR,EN,85.414
2023-11-28,5,RTD,LESR,EN,567.512
2023-11-28,6,RTD,LESR,EN,742.35
2023-11-28,7,RTD,LESR,EN,1057.715
2023-11-28,8,RTD,LESR,EN,-209.535
2023-11-28,9,RTD,LESR,EN,-908.929
2023-11-28,10,RTD,LESR,EN,-2194.371
2023-11-28,11,RTD,LESR,EN,-3157.581
2023-11-28,12,RTD,LESR,EN,-3146.04
2023-11-28,13,RTD,LESR,EN,-3140.721
2023-11-28,14,RTD,LESR,EN,-2111.058
2023-11-28,15,RTD,LESR,EN,-1006.712
2023-11-28,16,RTD,LESR,EN,3367.0
2023-11-28,17,RTD,LESR,EN,3851.571
2023-11-28,18,RTD,LESR,EN,3949.713
2023-11-28,19,RTD,LESR,EN,3077.756
2023-11-28,20,RTD,LESR,EN,1655.589
2023-11-28,21,RTD,LESR,EN,792.888
2023-11-28,22,RTD,LESR,EN,172.748
2023-11-28,23,RTD,LESR,EN,177.104
2023-11-28,24,RTD,LESR,EN,-105.269
2023-11-29,1,RTD,LESR,EN,-239.799
2023-11-29,2,RTD,LESR,EN,-112.429
2023-11-29,3,RTD,LESR,EN,-150.26
2023-11-29,4,RTD,LESR,EN,130.479
2023-11-29,5,RTD,LESR,EN,180.09
2023-11-29,6,RTD,LESR,EN,640.98
2023-11-29,7,RTD,LESR,EN,701.436
2023-11-29,8,RTD,LESR,EN,49.525
2023-11-29,9,RTD,LESR,EN,-1278.98
2023-11-29,10,RTD,LESR,EN,-2087.679
2023-11-29,11,RTD,LESR,EN,-3145.316
2023-11-29,12,RTD,LESR,EN,-3667.165
2023-11-29,13,RTD,LESR,EN,-3675.45
2023-11-29,14,RTD,LESR,EN,-2135.862
2023-11-29,15,RTD,LESR,EN,-797.45
2023-11-29,16,RTD,LESR,EN,2288.301
2023-11-29,17,RTD,LESR,EN,4572.944
2023-11-29,18,RTD,LESR,EN,3467.883
2023-11-29,19,RTD,LESR,EN,2708.321
2023-11-29,20,RTD,LESR,EN,2086.499
2023-11-29,21,RTD,LESR,EN,1280.659
2023-11-29,22,RTD,LESR,EN,327.701
2023-11-29,23,RTD,LESR,EN,80.08
2023-11-29,24,RTD,LESR,EN,-125.933
2023-11-30,1,RTD,LESR,EN,-409.442
2023-11-30,2,RTD,LESR,EN,-810.197
2023-11-30,3,RTD,LESR,EN,-1000.97
2023-11-30,4,RTD,LESR,EN,-438.773
2023-11-30,5,RTD,LESR,EN,207.072
2023-11-30,6,RTD,LESR,EN,1766.115
2023-11-30,7,RTD,LESR,EN,2008.415
2023-11-30,8,RTD,LESR,EN,696.113
2023-11-30,9,RTD,LESR,EN,763.361
2023-11-30,10,RTD,LESR,EN,-212.438
2023-11-30,11,RTD,LESR,EN,-1994.811
2023-11-30,12,RTD,LESR,EN,-3074.682
2023-11-30,13,RTD,LESR,EN,-3449.12
2023-11-30,14,RTD,LESR,EN,-2156.078
2023-11-30,15,RTD,LESR,EN,-971.417
2023-11-30,16,RTD,LESR,EN,1841.837
2023-11-30,17,RTD,LESR,EN,3622.634
2023-11-30,18,RTD,LESR,EN,2805.745
2023-11-30,19,RTD,LESR,EN,2439.794
2023-11-30,20,RTD,LESR,EN,1359.695
2023-11-30,21,RTD,LESR,EN,723.501
2023-11-30,22,RTD,LESR,EN,105.117
2023-11-30,23,RTD,LESR,EN,-227.644
2023-11-30,24,RTD,LESR,EN,-428.204
2023-12-01,1,RTD,LESR,EN,-258.974
2023-12-01,2,RTD,LESR,EN,-815.051
2023-12-01,3,RTD,LESR,EN,-490.497
2023-12-01,4,RTD,LESR,EN,-96.971
2023-12-01,5,RTD,LESR,EN,570.8
2023-12-01,6,RTD,LESR,EN,1427.932
2023-12-01,7,RTD,LESR,EN,2125.213
2023-12-01,8,RTD,LESR,EN,-148.426
2023-12-01,9,RTD,LESR,EN,-2063.584
2023-12-01,10,RTD,LESR,EN,-1756.913
2023-12-01,11,RTD,LESR,EN,-3113.041
2023-12-01,12,RTD,LESR,EN,-3178.897
2023-12-01,13,RTD,LESR,EN,-3521.946
2023-12-01,14,RTD,LESR,EN,-2658.855
2023-12-01,15,RTD,LESR,EN,-1704.162
2023-12-01,16,RTD,LESR,EN,806.595
2023-12-01,17,RTD,LESR,EN,3982.859
2023-12-01,18,RTD,LESR,EN,2233.887
2023-12-01,19,RTD,LESR,EN,1750.448
2023-12-01,20,RTD,LESR,EN,1458.826
2023-12-01,21,RTD,LESR,EN,1604.585
2023-12-01,22,RTD,LESR,EN,839.699
2023-12-01,23,RTD,LESR,EN,327.197
2023-12-01,24,RTD,LESR,EN,-75.719
2023-12-02,1,RTD,LESR,EN,62.596
2023-12-02,2,RTD,LESR,EN,-109.812
2023-12-02,3,RTD,LESR,EN,-48.59
2023-12-02,4,RTD,LESR,EN,-75.763
2023-12-02,5,RTD,LESR,EN,38.248
2023-12-02,6,RTD,LESR,EN,1010.086
2023-12-02,7,RTD,LESR,EN,1466.665
2023-12-02,8,RTD,LESR,EN,-765.179
2023-12-02,9,RTD,LESR,EN,-1786.664
2023-12-02,10,RTD,LESR,EN,-2425.859
2023-12-02,11,RTD,LESR,EN,-3076.978
2023-12-02,12,RTD,LESR,EN,-2283.867
2023-12-02,13,RTD,LESR,EN,-1880.216
2023-12-02,14,RTD,LESR,EN,-1005.009
2023-12-02,15,RTD,LESR,EN,128.741
2023-12-02,16,RTD,LESR,EN,2449.795
2023-12-02,17,RTD,LESR,EN,3527.4
2023-12-02,18,RTD,LESR,EN,2326.495
2023-12-02,19,RTD,LESR,EN,1478.414
2023-12-02,20,RTD,LESR,EN,1355.515
2023-12-02,21,RTD,LESR,EN,1332.672
2023-12-02,22,RTD,LESR,EN,729.84
2023-12-02,23,RTD,LESR,EN,238.616
2023-12-02,24,RTD,LESR,EN,-265.482
2023-12-03,1,RTD,LESR,EN,442.69
2023-12-03,2,RTD,LESR,EN,254.729
2023-12-03,3,RTD,LESR,EN,959.198
2023-12-03,4,RTD,LESR,EN,1129.606
2023-12-03,5,RTD,LESR,EN,1189.547
2023-12-03,6,RTD,LESR,EN,1405.778
2023-12-03,7,RTD,LESR,EN,1107.836
2023-12-03,8,RTD,LESR,EN,-431.468
2023-12-03,9,RTD,LESR,EN,-605.955
2023-12-03,10,RTD,LESR,EN,-864.09
2023-12-03,11,RTD,LESR,EN,-1726.69
2023-12-03,12,RTD,LESR,EN,-1802.173
2023-12-03,13,RTD,LESR,EN,-1871.691
2023-12-03,14,RTD,LESR,EN,-1761.115
2023-12-03,15,RTD,LESR,EN,-948.185
2023-12-03,16,RTD,LESR,EN,1834.787
2023-12-03,17,RTD,LESR,EN,2823.596
2023-12-03,18,RTD,LESR,EN,1726.173
2023-12-03,19,RTD,LESR,EN,1702.775
2023-12-03,20,RTD,LESR,EN,2054.678
2023-12-03,21,RTD,LESR,EN,1622.953
2023-12-03,22,RTD,LESR,EN,509.457
2023-12-03,23,RTD,LESR,EN,-127.722
2023-12-03,24,RTD,LESR,EN,105.702
2023-12-04,1,RTD,LESR,EN,-504.866
2023-12-04,2,RTD,LESR,EN,-883.751
2023-12-04,3,RTD,LESR,EN,-1324.48
2023-12-04,4,RTD,LESR,EN,-930.82
2023-12-04,5,RTD,LESR,EN,-72.151
2023-12-04,6,RTD,LESR,EN,984.138
2023-12-04,7,RTD,LESR,EN,1566.121
2023-12-04,8,RTD,LESR,EN,538.303
2023-12-04,9,RTD,LESR,EN,-1106.786
2023-12-04,10,RTD,LESR,EN,-1489.349
2023-12-04,11,RTD,LESR,EN,-2788.066
2023-12-04,12,RTD,LESR,EN,-2986.828
2023-12-04,13,RTD,LESR,EN,-2476.969
2023-12-04,14,RTD,LESR,EN,-2274.146
2023-12-04,15,RTD,LESR,EN,-1178.132
2023-12-04,16,RTD,LESR,EN,981.224
2023-12-04,17,RTD,LESR,EN,2838.627
2023-12-04,18,RTD,LESR,EN,2480.37
2023-12-04,19,RTD,LESR,EN,2407.31
2023-12-04,20,RTD,LESR,EN,2295.495
2023-12-04,21,RTD,LESR,EN,1184.836
2023-12-04,22,RTD,LESR,EN,147.17
2023-12-04,23,RTD,LESR,EN,-25.573
2023-12-04,24,RTD,LESR,EN,-422.026
2023-12-05,1,RTD,LESR,EN,-719.488
2023-12-05,2,RTD,LESR,EN,-1336.476
2023-12-05,3,RTD,LESR,EN,-1491.402
2023-12-05,4,RTD,LESR,EN,-945.972
2023-12-05,5,RTD,LESR,EN,-143.856
2023-12-05,6,RTD,LESR,EN,1878.048
2023-12-05,7,RTD,LESR,EN,2533.69
2023-12-05,8,RTD,LESR,EN,-136.357
2023-12-05,9,RTD,LESR,EN,-1497.523
2023-12-05,10,RTD,LESR,EN,-1942.0
2023-12-05,11,RTD,LESR,EN,-2611.323
2023-12-05,12,RTD,LESR,EN,-2448.797
2023-12-05,13,RTD,LESR,EN,-1976.558
2023-12-05,14,RTD,LESR,EN,-1613.988
2023-12-05,15,RTD,LESR,EN,-947.257
2023-12-05,16,RTD,LESR,EN,1616.51
2023-12-05,17,RTD,LESR,EN,2561.414
2023-12-05,18,RTD,LESR,EN,2410.407
2023-12-05,19,RTD,LESR,EN,1927.035
2023-12-05,20,RTD,LESR,EN,2159.003
2023-12-05,21,RTD,LESR,EN,1739.41
2023-12-05,22,RTD,LESR,EN,543.697
2023-12-05,23,RTD,LESR,EN,21.766
2023-12-05,24,RTD,LESR,EN,-442.391
2023-12-06,1,RTD,LESR,EN,-372.368
2023-12-06,2,RTD,LESR,EN,-994.67
2023-12-06,3,RTD,LESR,EN,-902.587
2023-12-06,4,RTD,LESR,EN,-708.721
2023-12-06,5,RTD,LESR,EN,35.87
2023-12-06,6,RTD,LESR,EN,1771.581
2023-12-06,7,RTD,LESR,EN,2466.479
2023-12-06,8,RTD,LESR,EN,-941.004
2023-12-06,9,RTD,LESR,EN,-1804.325
2023-12-06,10,RTD,LESR,EN,-2721.515
2023-12-06,11,RTD,LESR,EN,-2921.167
2023-12-06,12,RTD,LESR,EN,-3234.557
2023-12-06,13,RTD,LESR,EN,-2455.553
2023-12-06,14,RTD,LESR,EN,-1763.73
2023-12-06,15,RTD,LESR,EN,-482.02
2023-12-06,16,RTD,LESR,EN,2440.348
2023-12-06,17,RTD,LESR,EN,3319.502
2023-12-06,18,RTD,LESR,EN,2887.747
2023-12-06,19,RTD,LESR,EN,1803.181
2023-12-06,20,RTD,LESR,EN,1049.111
2023-12-06,21,RTD,LESR,EN,853.353
2023-12-06,22,RTD,LESR,EN,5.596
2023-12-06,23,RTD,LESR,EN,-327.655
2023-12-06,24,RTD,LESR,EN,-370.695
2023-12-07,1,RTD,LESR,EN,-501.836
2023-12-07,2,RTD,LESR,EN,-1142.717
2023-12-07,3,RTD,LESR,EN,-953.127
2023-12-07,4,RTD,LESR,EN,-675.906
2023-12-07,5,RTD,LESR,EN,-170.844
2023-12-07,6,RTD,LESR,EN,570.173
2023-12-07,7,RTD,LESR,EN,2272.727
2023-12-07,8,RTD,LESR,EN,-558.419
2023-12-07,9,RTD,LESR,EN,-1616.048
2023-12-07,10,RTD,LESR,EN,-2102.79
2023-12-07,11,RTD,LESR,EN,-2823.892
2023-12-07,12,RTD,LESR,EN,-2317.162
2023-12-07,13,RTD,LESR,EN,-2193.285
2023-12-07,14,RTD,LESR,EN,-1173.488
2023-12-07,15,RTD,LESR,EN,-510.9
2023-12-07,16,RTD,LESR,EN,953.769
2023-12-07,17,RTD,LESR,EN,3008.82
2023-12-07,18,RTD,LESR,EN,2665.379
2023-12-07,19,RTD,LESR,EN,2278.125
2023-12-07,20,RTD,LESR,EN,1747.192
2023-12-07,21,RTD,LESR,EN,1278.466
2023-12-07,22,RTD,LESR,EN,590.029
2023-12-07,23,RTD,LESR,EN,-94.976
2023-12-07,24,RTD,LESR,EN,-132.091
2023-12-08,1,RTD,LESR,EN,-236.349
2023-12-08,2,RTD,LESR,EN,-620.307
2023-12-08,3,RTD,LESR,EN,-839.518
2023-12-08,4,RTD,LESR,EN,-938.276
2023-12-08,5,RTD,LESR,EN,-290.475
2023-12-08,6,RTD,LESR,EN,1753.334
2023-12-08,7,RTD,LESR,EN,2391.156
2023-12-08,8,RTD,LESR,EN,74.753
2023-12-08,9,RTD,LESR,EN,-1959.068
2023-12-08,10,RTD,LESR,EN,-2215.811
2023-12-08,11,RTD,LESR,EN,-2995.158
2023-12-08,12,RTD,LESR,EN,-1890.736
2023-12-08,13,RTD,LESR,EN,-1479.396
2023-12-08,14,RTD,LESR,EN,-728.787
2023-12-08,15,RTD,LESR,EN,-582.556
2023-12-08,16,RTD,LESR,EN,1113.933
2023-12-08,17,RTD,LESR,EN,3804.102
2023-12-08,18,RTD,LESR,EN,2861.772
2023-12-08,19,RTD,LESR,EN,2993.893
2023-12-08,20,RTD,LESR,EN,2080.895
2023-12-08,21,RTD,LESR,EN,1387.714
2023-12-08,22,RTD,LESR,EN,1661.675
2023-12-08,23,RTD,LESR,EN,1210.285
2023-12-08,24,RTD,LESR,EN,201.508
2023-12-09,1,RTD,LESR,EN,618.296
2023-12-09,2,RTD,LESR,EN,295.752
2023-12-09,3,RTD,LESR,EN,205.959
2023-12-09,4,RTD,LESR,EN,411.286
2023-12-09,5,RTD,LESR,EN,460.1
2023-12-09,6,RTD,LESR,EN,1079.81
2023-12-09,7,RTD,LESR,EN,526.028
2023-12-09,8,RTD,LESR,EN,-593.731
2023-12-09,9,RTD,LESR,EN,-2101.614
2023-12-09,10,RTD,LESR,EN,-2680.733
2023-12-09,11,RTD,LESR,EN,-3410.941
2023-12-09,12,RTD,LESR,EN,-3166.629
2023-12-09,13,RTD,LESR,EN,-2974.353
2023-12-09,14,RTD,LESR,EN,-2522.959
2023-12-09,15,RTD,LESR,EN,-1053.73
2023-12-09,16,RTD,LESR,EN,2530.35
2023-12-09,17,RTD,LESR,EN,3238.923
2023-12-09,18,RTD,LESR,EN,2879.22
2023-12-09,19,RTD,LESR,EN,2489.863
2023-12-09,20,RTD,LESR,EN,2068.56
2023-12-09,21,RTD,LESR,EN,1850.423
2023-12-09,22,RTD,LESR,EN,1238.332
2023-12-09,23,RTD,LESR,EN,283.809
2023-12-09,24,RTD,LESR,EN,-72.333
2023-12-10,1,RTD,LESR,EN,-220.015
2023-12-10,2,RTD,LESR,EN,-51.328
2023-12-10,3,RTD,LESR,EN,-98.472
2023-12-10,4,RTD,LESR,EN,118.839
2023-12-10,5,RTD,LESR,EN,158.049
2023-12-10,6,RTD,LESR,EN,355.528
2023-12-10,7,RTD,LESR,EN,649.364
2023-12-10,8,RTD,LESR,EN,-692.502
2023-12-10,9,RTD,LESR,EN,-2454.799
2023-12-10,10,RTD,LESR,EN,-2273.893
2023-12-10,11,RTD,LESR,EN,-2954.886
2023-12-10,12,RTD,LESR,EN,-2919.39
2023-12-10,13,RTD,LESR,EN,-3186.912
2023-12-10,14,RTD,LESR,EN,-2527.044
2023-12-10,15,RTD,LESR,EN,-1146.844
2023-12-10,16,RTD,LESR,EN,2013.906
2023-12-10,17,RTD,LESR,EN,3794.9
2023-12-10,18,RTD,LESR,EN,3405.298
2023-12-10,19,RTD,LESR,EN,2875.71
2023-12-10,20,RTD,LESR,EN,2163.296
2023-12-10,21,RTD,LESR,EN,2010.445
2023-12-10,22,RTD,LESR,EN,837.549
2023-12-10,23,RTD,LESR,EN,258.356
2023-12-10,24,RTD,LESR,EN,-386.153
2023-12-11,1,RTD,LESR,EN,-435.198
2023-12-11,2,RTD,LESR,EN,-1078.181
2023-12-11,3,RTD,LESR,EN,-1115.484
2023-12-11,4,RTD,LESR,EN,-490.16
2023-12-11,5,RTD,LESR,EN,849.919
2023-12-11,6,RTD,LESR,EN,1496.201
2023-12-11,7,RTD,LESR,EN,1859.359
2023-12-11,8,RTD,LESR,EN,801.449
2023-12-11,9,RTD,LESR,EN,-1299.161
2023-12-11,10,RTD,LESR,EN,-2544.286
2023-12-11,11,RTD,LESR,EN,-3642.619
2023-12-11,12,RTD,LESR,EN,-3825.642
2023-12-11,13,RTD,LESR,EN,-3050.548
2023-12-11,14,RTD,LESR,EN,-1972.264
2023-12-11,15,RTD,LESR,EN,-613.124
2023-12-11,16,RTD,LESR,EN,1522.908
2023-12-11,17,RTD,LESR,EN,3406.547
2023-12-11,18,RTD,LESR,EN,2738.602
2023-12-11,19,RTD,LESR,EN,1829.183
2023-12-11,20,RTD,LESR,EN,1550.626
2023-12-11,21,RTD,LESR,EN,1115.408
2023-12-11,22,RTD,LESR,EN,870.822
2023-12-11,23,RTD,LESR,EN,268.193
2023-12-11,24,RTD,LESR,EN,-237.978
2023-12-12,1,RTD,LESR,EN,-171.603
2023-12-12,2,RTD,LESR,EN,-807.894
2023-12-12,3,RTD,LESR,EN,-403.832
2023-12-12,4,RTD,LESR,EN,332.915
2023-12-12,5,RTD,LESR,EN,768.89
2023-12-12,6,RTD,LESR,EN,2180.192
2023-12-12,7,RTD,LESR,EN,2194.137
2023-12-12,8,RTD,LESR,EN,226.261
2023-12-12,9,RTD,LESR,EN,-1300.289
2023-12-12,10,RTD,LESR,EN,-1986.869
2023-12-12,11,RTD,LESR,EN,-2677.912
2023-12-12,12,RTD,LESR,EN,-3297.802
2023-12-12,13,RTD,LESR,EN,-3839.249
2023-12-12,14,RTD,LESR,EN,-3169.183
2023-12-12,15,RTD,LESR,EN,-2128.38
2023-12-12,16,RTD,LESR,EN,1624.428
2023-12-12,17,RTD,LESR,EN,3604.325
2023-12-12,18,RTD,LESR,EN,2676.92
2023-12-12,19,RTD,LESR,EN,2289.858
2023-12-12,20,RTD,LESR,EN,2315.986
2023-12-12,21,RTD,LESR,EN,1783.916
2023-12-12,22,RTD,LESR,EN,696.843
2023-12-12,23,RTD,LESR,EN,503.878
2023-12-12,24,RTD,LESR,EN,-273.653
2023-12-13,1,RTD,LESR,EN,-318.647
2023-12-13,2,RTD,LESR,EN,-691.099
2023-12-13,3,RTD,LESR,EN,-753.26
2023-12-13,4,RTD,LESR,EN,-493.156
2023-12-13,5,RTD,LESR,EN,306.708
2023-12-13,6,RTD,LESR,EN,2031.586
2023-12-13,7,RTD,LESR,EN,2638.191
2023-12-13,8,RTD,LESR,EN,439.775
2023-12-13,9,RTD,LESR,EN,-1009.881
2023-12-13,10,RTD,LESR,EN,-1830.885
2023-12-13,11,RTD,LESR,EN,-3053.608
2023-12-13,12,RTD,LESR,EN,-3098.735
2023-12-13,13,RTD,LESR,EN,-3431.831
2023-12-13,14,RTD,LESR,EN,-3104.505
2023-12-13,15,RTD,LESR,EN,-1371.987
2023-12-13,16,RTD,LESR,EN,865.986
2023-12-13,17,RTD,LESR,EN,3154.325
2023-12-13,18,RTD,LESR,EN,2529.587
2023-12-13,19,RTD,LESR,EN,2325.183
2023-12-13,20,RTD,LESR,EN,2514.86
2023-12-13,21,RTD,LESR,EN,1263.666
2023-12-13,22,RTD,LESR,EN,486.665
2023-12-13,23,RTD,LESR,EN,140.629
2023-12-13,24,RTD,LESR,EN,-263.954
2023-12-14,1,RTD,LESR,EN,-408.438
2023-12-14,2,RTD,LESR,EN,-434.409
2023-12-14,3,RTD,LESR,EN,-392.348
2023-12-14,4,RTD,LESR,EN,-383.47
2023-12-14,5,RTD,LESR,EN,188.836
2023-12-14,6,RTD,LESR,EN,1409.361
2023-12-14,7,RTD,LESR,EN,2333.335
2023-12-14,8,RTD,LESR,EN,103.107
2023-12-14,9,RTD,LESR,EN,-1512.148
2023-12-14,10,RTD,LESR,EN,-2454.434
2023-12-14,11,RTD,LESR,EN,-3583.444
2023-12-14,12,RTD,LESR,EN,-3546.426
2023-12-14,13,RTD,LESR,EN,-3657.964
2023-12-14,14,RTD,LESR,EN,-2472.559
2023-12-14,15,RTD,LESR,EN,-753.456
2023-12-14,16,RTD,LESR,EN,1942.986
2023-12-14,17,RTD,LESR,EN,3626.722
2023-12-14,18,RTD,LESR,EN,2835.913
2023-12-14,19,RTD,LESR,EN,2247.843
2023-12-14,20,RTD,LESR,EN,1516.658
2023-12-14,21,RTD,LESR,EN,656.149
2023-12-14,22,RTD,LESR,EN,387.9
2023-12-14,23,RTD,LESR,EN,159.795
2023-12-14,24,RTD,LESR,EN,-193.472
2023-12-15,1,RTD,LESR,EN,-7.085
2023-12-15,2,RTD,LESR,EN,-330.65
2023-12-15,3,RTD,LESR,EN,-641.675
2023-12-15,4,RTD,LESR,EN,-662.005
2023-12-15,5,RTD,LESR,EN,60.0
2023-12-15,6,RTD,LESR,EN,672.197
2023-12-15,7,RTD,LESR,EN,2293.201
2023-12-15,8,RTD,LESR,EN,345.402
2023-12-15,9,RTD,LESR,EN,-1552.961
2023-12-15,10,RTD,LESR,EN,-2967.192
2023-12-15,11,RTD,LESR,EN,-3772.86
2023-12-15,12,RTD,LESR,EN,-2937.279
2023-12-15,13,RTD,LESR,EN,-2201.425
2023-12-15,14,RTD,LESR,EN,-2225.786
2023-12-15,15,RTD,LESR,EN,-624.738
2023-12-15,16,RTD,LESR,EN,1386.46
2023-12-15,17,RTD,LESR,EN,3565.792
2023-12-15,18,RTD,LESR,EN,3020.124
2023-12-15,19,RTD,LESR,EN,1909.014
2023-12-15,20,RTD,LESR,EN,2170.664
2023-12-15,21,RTD,LESR,EN,1697.027
2023-12-15,22,RTD,LESR,EN,1111.122
2023-12-15,23,RTD,LESR,EN,713.131
2023-12-15,24,RTD,LESR,EN,447.776
2023-12-16,1,RTD,LESR,EN,636.968
2023-12-16,2,RTD,LESR,EN,-64.21
2023-12-16,3,RTD,LESR,EN,32.523
2023-12-16,4,RTD,LESR,EN,-17.463
2023-12-16,5,RTD,LESR,EN,301.235
2023-12-16,6,RTD,LESR,EN,939.623
2023-12-16,7,RTD,LESR,EN,1412.78
2023-12-16,8,RTD,LESR,EN,-131.912
2023-12-16,9,RTD,LESR,EN,-1057.09
2023-12-16,10,RTD,LESR,EN,-1694.171
2023-12-16,11,RTD,LESR,EN,-3629.649
2023-12-16,12,RTD,LESR,EN,-3092.883
2023-12-16,13,RTD,LESR,EN,-3389.0
2023-12-16,14,RTD,LESR,EN,-2455.229
2023-12-16,15,RTD,LESR,EN,-1599.048
2023-12-16,16,RTD,LESR,EN,2520.489
2023-12-16,17,RTD,LESR,EN,3253.821
2023-12-16,18,RTD,LESR,EN,2995.101
2023-12-16,19,RTD,LESR,EN,2216.196
2023-12-16,20,RTD,LESR,EN,1986.701
2023-12-16,21,RTD,LESR,EN,1964.347
2023-12-16,22,RTD,LESR,EN,1579.345
2023-12-16,23,RTD,LESR,EN,599.627
2023-12-16,24,RTD,LESR,EN,-42.835
2023-12-17,3,RTD,LESR,EN,-702.151
2023-12-17,4,RTD,LESR,EN,-173.979
2023-12-17,5,RTD,LESR,EN,-361.462
2023-12-17,6,RTD,LESR,EN,140.451
2023-12-17,7,RTD,LESR,EN,754.959
2023-12-17,8,RTD,LESR,EN,-372.042
2023-12-17,9,RTD,LESR,EN,-1788.292
2023-12-17,10,RTD,LESR,EN,-2384.496
2023-12-17,11,RTD,LESR,EN,-3022.422
2023-12-17,12,RTD,LESR,EN,-2523.206
2023-12-17,13,RTD,LESR,EN,-1845.228
2023-12-17,14,RTD,LESR,EN,-598.081
2023-12-17,15,RTD,LESR,EN,-434.066
2023-12-17,16,RTD,LESR,EN,2209.244
2023-12-17,17,RTD,LESR,EN,2776.763
2023-12-17,18,RTD,LESR,EN,1917.495
2023-12-17,19,RTD,LESR,EN,2095.919
2023-12-17,20,RTD,LESR,EN,1950.971
2023-12-17,21,RTD,LESR,EN,733.364
2023-12-17,22,RTD,LESR,EN,194.039
2023-12-17,23,RTD,LESR,EN,31.631
2023-12-17,24,RTD,LESR,EN,-194.393
2023-12-18,1,RTD,LESR,EN,-363.501
2023-12-18,2,RTD,LESR,EN,-610.409
2023-12-18,3,RTD,LESR,EN,-855.861
2023-12-18,4,RTD,LESR,EN,-1013.662
2023-12-18,5,RTD,LESR,EN,-168.828
2023-12-18,6,RTD,LESR,EN,1263.115
2023-12-18,7,RTD,LESR,EN,2141.321
2023-12-18,8,RTD,LESR,EN,713.454
2023-12-18,9,RTD,LESR,EN,455.921
2023-12-18,10,RTD,LESR,EN,-753.678
2023-12-18,11,RTD,LESR,EN,-1305.72
2023-12-18,12,RTD,LESR,EN,-3075.626
2023-12-18,13,RTD,LESR,EN,-2273.029
2023-12-18,14,RTD,LESR,EN,-833.365
2023-12-18,15,RTD,LESR,EN,811.331
2023-12-18,16,RTD,LESR,EN,1447.051
2023-12-18,17,RTD,LESR,EN,2764.215
2023-12-18,18,RTD,LESR,EN,1904.845
2023-12-18,19,RTD,LESR,EN,1165.88
2023-12-18,20,RTD,LESR,EN,1044.529
2023-12-18,21,RTD,LESR,EN,826.203
2023-12-18,22,RTD,LESR,EN,156.913
2023-12-18,23,RTD,LESR,EN,113.44
2023-12-18,24,RTD,LESR,EN,-383.14
