TRADE_DATE,HOUR,MARKET,RES_TYPE,TYPE,VALUE
2024-03-02,17,RTD,LESR,SOC,16983.798333333336
2024-03-02,18,RTD,LESR,SOC,15247.976416666666
2024-03-02,19,RTD,LESR,SOC,12289.33225
2024-03-02,20,RTD,LESR,SOC,10013.11075
2024-03-02,21,RTD,LESR,SOC,7762.26825
2024-03-02,22,RTD,LESR,SOC,5435.59325
2024-03-02,23,RTD,LESR,SOC,3712.5719166666663
2024-03-02,24,RTD,LESR,SOC,2976.3395
2024-03-03,1,RTD,LESR,SOC,2755.9166666666665
2024-03-03,2,RTD,LESR,SOC,2722.9776666666667
2024-03-03,3,RTD,LESR,SOC,2770.3875000000003
2024-03-03,4,RTD,LESR,SOC,2906.80625
2024-03-03,5,RTD,LESR,SOC,2902.93475
2024-03-03,6,RTD,LESR,SOC,2690.95325
2024-03-03,7,RTD,LESR,SOC,2469.9485833333333
2024-03-03,8,RTD,LESR,SOC,2585.7736666666665
2024-03-03,9,RTD,LESR,SOC,3621.736083333333
2024-03-03,10,RTD,LESR,SOC,5563.434583333333
2024-03-03,11,RTD,LESR,SOC,8160.375499999999
2024-03-03,12,RTD,LESR,SOC,11421.655416666666
2024-03-03,13,RTD,LESR,SOC,14696.797583333333
2024-03-03,14,RTD,LESR,SOC,17771.190166666667
2024-03-03,15,RTD,LESR,SOC,19889.006250000002
2024-03-03,16,RTD,LESR,SOC,20914.503583333335
2024-03-03,17,RTD,LESR,SOC,20991.854416666665
2024-03-03,18,RTD,LESR,SOC,19298.463416666666
2024-03-03,19,RTD,LESR,SOC,15589.2655
2024-03-03,20,RTD,LESR,SOC,12224.77525
2024-03-03,21,RTD,LESR,SOC,9618.937916666668
2024-03-03,22,RTD,LESR,SOC,7272.5975
2024-03-03,23,RTD,LESR,SOC,5964.6210833333325
2024-03-03,24,RTD,LESR,SOC,6010.066416666666
2024-03-04,1,RTD,LESR,SOC,6050.191833333333
2024-03-04,2,RTD,LESR,SOC,6074.013
2024-03-04,3,RTD,LESR,SOC,6288.114916666666
2024-03-04,4,RTD,LESR,SOC,6349.678416666667
2024-03-04,5,RTD,LESR,SOC,6440.7905
2024-03-04,6,RTD,LESR,SOC,5888.393499999999
2024-03-04,7,RTD,LESR,SOC,4429.115083333333
2024-03-04,8,RTD,LESR,SOC,3962.7155
2024-03-04,9,RTD,LESR,SOC,4231.086166666667
2024-03-04,10,RTD,LESR,SOC,5435.295416666667
2024-03-04,11,RTD,LESR,SOC,7927.708083333334
2024-03-04,12,RTD,LESR,SOC,10785.030166666666
2024-03-04,13,RTD,LESR,SOC,14317.926416666667
2024-03-04,14,RTD,LESR,SOC,16766.260166666667
2024-03-04,15,RTD,LESR,SOC,18508.587666666666
2024-03-04,16,RTD,LESR,SOC,19164.18475
2024-03-04,17,RTD,LESR,SOC,19194.74875
2024-03-04,18,RTD,LESR,SOC,17947.144833333336
2024-03-04,19,RTD,LESR,SOC,14424.544
2024-03-04,20,RTD,LESR,SOC,10728.995333333334
2024-03-04,21,RTD,LESR,SOC,7220.078583333333
2024-03-04,22,RTD,LESR,SOC,4334.732
2024-03-04,23,RTD,LESR,SOC,3017.00425
2024-03-04,24,RTD,LESR,SOC,2945.0575833333332
2024-03-05,1,RTD,LESR,SOC,3175.26325
2024-03-05,2,RTD,LESR,SOC,3603.084666666667
2024-03-05,3,RTD,LESR,SOC,4245.880833333334
2024-03-05,4,RTD,LESR,SOC,5031.833333333333
2024-03-05,5,RTD,LESR,SOC,5301.332666666666
2024-03-05,6,RTD,LESR,SOC,5037.331583333334
2024-03-05,7,RTD,LESR,SOC,4209.5775
2024-03-05,8,RTD,LESR,SOC,3859.5574166666665
2024-03-05,9,RTD,LESR,SOC,3982.50675
2024-03-05,10,RTD,LESR,SOC,4321.703833333333
2024-03-05,11,RTD,LESR,SOC,5970.887916666667
2024-03-05,12,RTD,LESR,SOC,9052.55925
2024-03-05,13,RTD,LESR,SOC,12523.600083333333
2024-03-05,14,RTD,LESR,SOC,15690.118
2024-03-05,15,RTD,LESR,SOC,18106.901916666666
2024-03-05,16,RTD,LESR,SOC,19225.189833333334
2024-03-05,17,RTD,LESR,SOC,19652.551750000002
2024-03-05,18,RTD,LESR,SOC,18753.5575
2024-03-05,19,RTD,LESR,SOC,16256.232666666669
2024-03-05,20,RTD,LESR,SOC,13968.451500000001
2024-03-05,21,RTD,LESR,SOC,12020.017916666666
2024-03-05,22,RTD,LESR,SOC,10881.401333333333
2024-03-05,23,RTD,LESR,SOC,10237.679833333334
2024-03-05,24,RTD,LESR,SOC,10176.266249999999
2024-03-06,1,RTD,LESR,SOC,10314.845416666665
2024-03-06,2,RTD,LESR,SOC,10738.979916666667
2024-03-06,3,RTD,LESR,SOC,11086.88975
2024-03-06,4,RTD,LESR,SOC,11477.582833333334
2024-03-06,5,RTD,LESR,SOC,11714.107000000002
2024-03-06,6,RTD,LESR,SOC,10836.909
2024-03-06,7,RTD,LESR,SOC,8271.054750000001
2024-03-06,8,RTD,LESR,SOC,6419.398583333333
2024-03-06,9,RTD,LESR,SOC,6386.733166666666
2024-03-06,10,RTD,LESR,SOC,7419.1365000000005
2024-03-06,11,RTD,LESR,SOC,9918.030499999999
2024-03-06,12,RTD,LESR,SOC,12860.269833333334
2024-03-06,13,RTD,LESR,SOC,14972.83275
2024-03-06,14,RTD,LESR,SOC,16219.248749999999
2024-03-06,15,RTD,LESR,SOC,16946.481583333334
2024-03-06,16,RTD,LESR,SOC,15974.245499999999
2024-03-06,17,RTD,LESR,SOC,14823.275249999999
2024-03-06,18,RTD,LESR,SOC,12864.825750000002
2024-03-06,19,RTD,LESR,SOC,10288.80925
2024-03-06,20,RTD,LESR,SOC,7943.6405
2024-03-06,21,RTD,LESR,SOC,6037.134666666666
2024-03-06,22,RTD,LESR,SOC,4803.499
2024-03-06,23,RTD,LESR,SOC,4448.850416666667
2024-03-06,24,RTD,LESR,SOC,4781.374
2024-03-07,1,RTD,LESR,SOC,4725.855833333333
2024-03-07,2,RTD,LESR,SOC,4605.752583333334
2024-03-07,3,RTD,LESR,SOC,5172.1509166666665
2024-03-07,4,RTD,LESR,SOC,5684.551166666667
2024-03-07,5,RTD,LESR,SOC,5892.187416666667
2024-03-07,6,RTD,LESR,SOC,5708.509999999999
2024-03-07,7,RTD,LESR,SOC,4656.595
2024-03-07,8,RTD,LESR,SOC,4006.766916666667
2024-03-07,9,RTD,LESR,SOC,3992.047
2024-03-07,10,RTD,LESR,SOC,4380.395750000001
2024-03-07,11,RTD,LESR,SOC,5371.18575
2024-03-07,12,RTD,LESR,SOC,6993.317166666667
2024-03-07,13,RTD,LESR,SOC,9580.036333333333
2024-03-07,14,RTD,LESR,SOC,12221.993333333334
2024-03-07,15,RTD,LESR,SOC,14335.365583333332
2024-03-07,16,RTD,LESR,SOC,15746.679250000001
2024-03-07,17,RTD,LESR,SOC,16130.19825
2024-03-07,18,RTD,LESR,SOC,15308.582333333334
2024-03-07,19,RTD,LESR,SOC,12266.089999999998
2024-03-07,20,RTD,LESR,SOC,9795.235999999999
2024-03-07,21,RTD,LESR,SOC,7858.216333333334
2024-03-07,22,RTD,LESR,SOC,6378.745083333334
2024-03-07,23,RTD,LESR,SOC,5900.698416666666
2024-03-07,24,RTD,LESR,SOC,5971.279583333333
2024-03-08,1,RTD,LESR,SOC,5953.800416666666
2024-03-08,2,RTD,LESR,SOC,5940.707083333334
2024-03-08,3,RTD,LESR,SOC,6279.195083333333
2024-03-08,4,RTD,LESR,SOC,6539.54725
2024-03-08,5,RTD,LESR,SOC,6518.337833333334
2024-03-08,6,RTD,LESR,SOC,5672.227083333334
2024-03-08,7,RTD,LESR,SOC,3952.8974999999996
2024-03-08,8,RTD,LESR,SOC,3260.918166666667
2024-03-08,9,RTD,LESR,SOC,3364.0850000000005
2024-03-08,10,RTD,LESR,SOC,3906.4095833333336
2024-03-08,11,RTD,LESR,SOC,5465.3679999999995
2024-03-08,12,RTD,LESR,SOC,8050.623416666666
2024-03-08,13,RTD,LESR,SOC,10960.1035
2024-03-08,14,RTD,LESR,SOC,13397.293166666668
2024-03-08,15,RTD,LESR,SOC,15847.268333333333
2024-03-08,16,RTD,LESR,SOC,17663.622166666664
2024-03-08,17,RTD,LESR,SOC,18305.076250000002
2024-03-08,18,RTD,LESR,SOC,17170.796416666668
2024-03-08,19,RTD,LESR,SOC,13532.901666666667
2024-03-08,20,RTD,LESR,SOC,10978.583583333333
2024-03-08,21,RTD,LESR,SOC,8541.40425
2024-03-08,22,RTD,LESR,SOC,6825.197583333334
2024-03-08,23,RTD,LESR,SOC,5412.593
2024-03-08,24,RTD,LESR,SOC,4730.092666666666
2024-03-09,1,RTD,LESR,SOC,4463.597
2024-03-09,2,RTD,LESR,SOC,4210.82275
2024-03-09,3,RTD,LESR,SOC,4074.3053333333337
2024-03-09,4,RTD,LESR,SOC,4222.776916666667
2024-03-09,5,RTD,LESR,SOC,4312.717666666666
2024-03-09,6,RTD,LESR,SOC,3998.1081666666664
2024-03-09,7,RTD,LESR,SOC,2994.5639166666665
2024-03-09,8,RTD,LESR,SOC,2711.1898333333334
2024-03-09,9,RTD,LESR,SOC,3439.4765
2024-03-09,10,RTD,LESR,SOC,5668.5695000000005
2024-03-09,11,RTD,LESR,SOC,8158.881416666667
2024-03-09,12,RTD,LESR,SOC,11310.729249999999
2024-03-09,13,RTD,LESR,SOC,14979.619333333334
2024-03-09,14,RTD,LESR,SOC,18485.085166666668
2024-03-09,15,RTD,LESR,SOC,21084.416083333334
2024-03-09,16,RTD,LESR,SOC,22442.984916666668
2024-03-09,17,RTD,LESR,SOC,22784.053
2024-03-09,18,RTD,LESR,SOC,21664.291166666666
2024-03-09,19,RTD,LESR,SOC,19205.500083333332
2024-03-09,20,RTD,LESR,SOC,16709.128833333332
2024-03-09,21,RTD,LESR,SOC,14111.788583333333
2024-03-09,22,RTD,LESR,SOC,11828.332583333335
2024-03-09,23,RTD,LESR,SOC,10584.812
2024-03-09,24,RTD,LESR,SOC,10107.747916666667
2024-03-10,1,RTD,LESR,SOC,9509.646583333333
2024-03-10,2,RTD,LESR,SOC,9121.866666666667
2024-03-10,4,RTD,LESR,SOC,8863.796083333333
2024-03-10,5,RTD,LESR,SOC,8802.799416666667
2024-03-10,6,RTD,LESR,SOC,8788.75025
2024-03-10,7,RTD,LESR,SOC,8510.812416666666
2024-03-10,8,RTD,LESR,SOC,7987.160583333333
2024-03-10,9,RTD,LESR,SOC,7985.09375
2024-03-10,10,RTD,LESR,SOC,8560.572833333334
2024-03-10,11,RTD,LESR,SOC,9796.136
2024-03-10,12,RTD,LESR,SOC,12004.780333333334
2024-03-10,13,RTD,LESR,SOC,14806.673416666667
2024-03-10,14,RTD,LESR,SOC,17267.229166666668
2024-03-10,15,RTD,LESR,SOC,19204.78625
2024-03-10,16,RTD,LESR,SOC,20649.91875
2024-03-10,17,RTD,LESR,SOC,21498.785416666666
2024-03-10,18,RTD,LESR,SOC,21857.3205
2024-03-10,19,RTD,LESR,SOC,20931.983583333335
2024-03-10,20,RTD,LESR,SOC,18923.49541666667
2024-03-10,21,RTD,LESR,SOC,16177.18525
2024-03-10,22,RTD,LESR,SOC,13902.875
2024-03-10,23,RTD,LESR,SOC,12167.443333333335
2024-03-10,24,RTD,LESR,SOC,11542.193666666666
2024-03-11,1,RTD,LESR,SOC,11552.036083333332
2024-03-11,2,RTD,LESR,SOC,11815.214666666667
2024-03-11,3,RTD,LESR,SOC,12162.503916666667
2024-03-11,4,RTD,LESR,SOC,12567.883166666667
2024-03-11,5,RTD,LESR,SOC,12879.16025
2024-03-11,6,RTD,LESR,SOC,12895.834916666667
2024-03-11,7,RTD,LESR,SOC,11763.533416666667
2024-03-11,8,RTD,LESR,SOC,8637.38575
2024-03-11,9,RTD,LESR,SOC,6333.363666666667
2024-03-11,10,RTD,LESR,SOC,5875.152666666666
2024-03-11,11,RTD,LESR,SOC,7181.014083333333
2024-03-11,12,RTD,LESR,SOC,9226.84675
2024-03-11,13,RTD,LESR,SOC,11473.370083333333
2024-03-11,14,RTD,LESR,SOC,14300.45375
2024-03-11,15,RTD,LESR,SOC,16991.34433333333
2024-03-11,16,RTD,LESR,SOC,19244.313916666666
2024-03-11,17,RTD,LESR,SOC,20575.332416666668
2024-03-11,18,RTD,LESR,SOC,21209.81025
2024-03-11,19,RTD,LESR,SOC,19776.573
2024-03-11,20,RTD,LESR,SOC,16761.09775
2024-03-11,21,RTD,LESR,SOC,13996.953416666665
2024-03-11,22,RTD,LESR,SOC,11625.459583333331
2024-03-11,23,RTD,LESR,SOC,10094.275416666665
2024-03-11,24,RTD,LESR,SOC,9822.171916666668
2024-03-12,1,RTD,LESR,SOC,9985.643750000001
2024-03-12,2,RTD,LESR,SOC,10002.157583333334
2024-03-12,3,RTD,LESR,SOC,10246.175166666666
2024-03-12,4,RTD,LESR,SOC,10762.517083333334
2024-03-12,5,RTD,LESR,SOC,11116.611416666667
2024-03-12,6,RTD,LESR,SOC,11112.020833333334
2024-03-12,7,RTD,LESR,SOC,9728.786833333334
2024-03-12,8,RTD,LESR,SOC,7005.6275
2024-03-12,9,RTD,LESR,SOC,5455.53575
2024-03-12,10,RTD,LESR,SOC,5189.522833333333
2024-03-12,11,RTD,LESR,SOC,5606.69575
2024-03-12,12,RTD,LESR,SOC,7093.26425
2024-03-12,13,RTD,LESR,SOC,9400.688583333334
2024-03-12,14,RTD,LESR,SOC,12763.997583333332
2024-03-12,15,RTD,LESR,SOC,16047.246333333334
2024-03-12,16,RTD,LESR,SOC,18717.647416666667
2024-03-12,17,RTD,LESR,SOC,20406.544916666666
2024-03-12,18,RTD,LESR,SOC,21085.87375
2024-03-12,19,RTD,LESR,SOC,20360.285333333333
2024-03-12,20,RTD,LESR,SOC,17952.311833333333
2024-03-12,21,RTD,LESR,SOC,14961.844833333334
2024-03-12,22,RTD,LESR,SOC,11958.747333333333
2024-03-12,23,RTD,LESR,SOC,9936.263666666668
2024-03-12,24,RTD,LESR,SOC,9128.746416666667
2024-03-13,1,RTD,LESR,SOC,9134.406833333333
2024-03-13,2,RTD,LESR,SOC,9396.398916666667
2024-03-13,3,RTD,LESR,SOC,9081.7945
2024-03-13,4,RTD,LESR,SOC,9851.162
2024-03-13,5,RTD,LESR,SOC,10179.056916666666
2024-03-13,6,RTD,LESR,SOC,9438.754916666667
2024-03-13,7,RTD,LESR,SOC,7220.394416666666
2024-03-13,8,RTD,LESR,SOC,4465.485333333333
2024-03-13,9,RTD,LESR,SOC,4095.9064999999996
2024-03-13,10,RTD,LESR,SOC,5063.2311666666665
2024-03-13,11,RTD,LESR,SOC,6408.95575
2024-03-13,12,RTD,LESR,SOC,7973.00775
2024-03-13,13,RTD,LESR,SOC,10317.064
2024-03-13,14,RTD,LESR,SOC,13143.670250000001
2024-03-13,15,RTD,LESR,SOC,16250.377583333333
2024-03-13,16,RTD,LESR,SOC,19226.01975
2024-03-13,17,RTD,LESR,SOC,21275.178416666666
2024-03-13,18,RTD,LESR,SOC,21800.507583333336
2024-03-13,19,RTD,LESR,SOC,20819.206000000002
2024-03-13,20,RTD,LESR,SOC,18211.479333333333
2024-03-13,21,RTD,LESR,SOC,15132.072166666667
2024-03-13,22,RTD,LESR,SOC,12645.505166666668
2024-03-13,23,RTD,LESR,SOC,11157.768166666667
2024-03-13,24,RTD,LESR,SOC,10578.928416666668
2024-03-14,1,RTD,LESR,SOC,10220.586916666667
2024-03-14,2,RTD,LESR,SOC,10056.036583333333
2024-03-14,3,RTD,LESR,SOC,10233.254
2024-03-14,4,RTD,LESR,SOC,10628.538999999999
2024-03-14,5,RTD,LESR,SOC,10925.63025
2024-03-14,6,RTD,LESR,SOC,10477.570249999999
2024-03-14,7,RTD,LESR,SOC,8234.227166666666
2024-03-14,8,RTD,LESR,SOC,5452.306
2024-03-14,9,RTD,LESR,SOC,4108.543333333333
2024-03-14,10,RTD,LESR,SOC,4723.70725
2024-03-14,11,RTD,LESR,SOC,6083.427166666667
2024-03-14,12,RTD,LESR,SOC,7961.6968333333325
2024-03-14,13,RTD,LESR,SOC,9996.880833333335
2024-03-14,14,RTD,LESR,SOC,12342.21875
2024-03-14,15,RTD,LESR,SOC,15075.779583333331
2024-03-14,16,RTD,LESR,SOC,17591.212166666668
2024-03-14,17,RTD,LESR,SOC,19232.681833333332
2024-03-14,18,RTD,LESR,SOC,20009.301416666665
2024-03-14,19,RTD,LESR,SOC,18975.755416666667
2024-03-14,20,RTD,LESR,SOC,15352.820083333334
2024-03-14,21,RTD,LESR,SOC,11172.203833333333
2024-03-14,22,RTD,LESR,SOC,7657.0081666666665
2024-03-14,23,RTD,LESR,SOC,5668.353
2024-03-14,24,RTD,LESR,SOC,5178.2669166666665
2024-03-15,1,RTD,LESR,SOC,5640.010083333334
2024-03-15,2,RTD,LESR,SOC,6004.042416666667
2024-03-15,3,RTD,LESR,SOC,6428.79175
2024-03-15,4,RTD,LESR,SOC,7039.3485
2024-03-15,5,RTD,LESR,SOC,7537.010333333333
2024-03-15,6,RTD,LESR,SOC,7402.594333333333
2024-03-15,7,RTD,LESR,SOC,6007.163833333333
2024-03-15,8,RTD,LESR,SOC,3393.0014166666665
2024-03-15,9,RTD,LESR,SOC,2122.7369166666667
2024-03-15,10,RTD,LESR,SOC,2639.9040833333333
2024-03-15,11,RTD,LESR,SOC,3294.8100833333333
2024-03-15,12,RTD,LESR,SOC,4204.072
2024-03-15,13,RTD,LESR,SOC,5869.219083333333
2024-03-15,14,RTD,LESR,SOC,8161.69475
2024-03-15,15,RTD,LESR,SOC,10331.307666666668
2024-03-15,16,RTD,LESR,SOC,12003.712083333332
2024-03-15,17,RTD,LESR,SOC,13145.16625
2024-03-15,18,RTD,LESR,SOC,13329.675083333334
2024-03-15,19,RTD,LESR,SOC,12097.69625
2024-03-15,20,RTD,LESR,SOC,9165.061333333333
2024-03-15,21,RTD,LESR,SOC,6293.683916666666
2024-03-15,22,RTD,LESR,SOC,4135.870916666667
2024-03-15,23,RTD,LESR,SOC,3135.864
2024-03-15,24,RTD,LESR,SOC,2971.1534166666665
2024-03-16,1,RTD,LESR,SOC,2947.2412500000005
2024-03-16,2,RTD,LESR,SOC,2703.9427499999997
2024-03-16,3,RTD,LESR,SOC,2666.9114166666664
2024-03-16,4,RTD,LESR,SOC,2841.9624166666667
2024-03-16,5,RTD,LESR,SOC,3079.0453333333335
2024-03-16,6,RTD,LESR,SOC,3075.2280833333334
2024-03-16,7,RTD,LESR,SOC,2481.0644166666666
2024-03-16,8,RTD,LESR,SOC,1790.2696666666668
2024-03-16,9,RTD,LESR,SOC,1981.466333333333
2024-03-16,10,RTD,LESR,SOC,3215.59075
2024-03-16,11,RTD,LESR,SOC,4933.6449999999995
2024-03-16,12,RTD,LESR,SOC,7098.9814166666665
2024-03-16,13,RTD,LESR,SOC,9391.652583333333
2024-03-16,14,RTD,LESR,SOC,11281.794583333334
2024-03-16,15,RTD,LESR,SOC,12945.847249999999
2024-03-16,16,RTD,LESR,SOC,14091.903833333332
2024-03-16,17,RTD,LESR,SOC,14639.357750000001
2024-03-16,18,RTD,LESR,SOC,14657.198916666666
2024-03-16,19,RTD,LESR,SOC,13810.414583333333
2024-03-16,20,RTD,LESR,SOC,11234.964083333332
2024-03-16,21,RTD,LESR,SOC,8517.28425
2024-03-16,22,RTD,LESR,SOC,6289.6825
2024-03-16,23,RTD,LESR,SOC,4623.023833333334
2024-03-16,24,RTD,LESR,SOC,3927.9379166666663
2024-03-17,1,RTD,LESR,SOC,3296.4965833333335
2024-03-17,2,RTD,LESR,SOC,2759.22875
2024-03-17,3,RTD,LESR,SOC,2436.6855833333334
2024-03-17,4,RTD,LESR,SOC,2430.10225
2024-03-17,5,RTD,LESR,SOC,2436.3414166666666
2024-03-17,6,RTD,LESR,SOC,2377.3906666666667
2024-03-17,7,RTD,LESR,SOC,1986.6768333333332
2024-03-17,8,RTD,LESR,SOC,1487.3030833333332
2024-03-17,9,RTD,LESR,SOC,1724.6075833333334
2024-03-17,10,RTD,LESR,SOC,2814.29675
2024-03-17,11,RTD,LESR,SOC,4579.72675
2024-03-17,12,RTD,LESR,SOC,7898.684249999999
2024-03-17,13,RTD,LESR,SOC,11710.955249999999
2024-03-17,14,RTD,LESR,SOC,15871.607833333333
2024-03-17,15,RTD,LESR,SOC,19651.301333333333
2024-03-17,16,RTD,LESR,SOC,21909.777583333333
2024-03-17,17,RTD,LESR,SOC,22638.444333333333
2024-03-17,18,RTD,LESR,SOC,23165.51408333333
2024-03-17,19,RTD,LESR,SOC,21782.9325
2024-03-17,20,RTD,LESR,SOC,18590.302666666666
2024-03-17,21,RTD,LESR,SOC,14978.836000000001
2024-03-17,22,RTD,LESR,SOC,12035.987000000001
2024-03-17,23,RTD,LESR,SOC,10140.79375
2024-03-17,24,RTD,LESR,SOC,9820.063083333333
2024-03-18,1,RTD,LESR,SOC,9993.229666666666
2024-03-18,2,RTD,LESR,SOC,10241.146
2024-03-18,3,RTD,LESR,SOC,10530.873666666666
2024-03-18,4,RTD,LESR,SOC,10775.5965
2024-03-18,5,RTD,LESR,SOC,10923.8945
2024-03-18,6,RTD,LESR,SOC,10574.545583333333
2024-03-18,7,RTD,LESR,SOC,9011.499
2024-03-18,8,RTD,LESR,SOC,6384.141166666667
2024-03-18,9,RTD,LESR,SOC,5718.897083333333
2024-03-18,10,RTD,LESR,SOC,6490.298
2024-03-18,11,RTD,LESR,SOC,7924.211416666666
2024-03-18,12,RTD,LESR,SOC,10257.148916666667
2024-03-18,13,RTD,LESR,SOC,12794.610833333332
2024-03-18,14,RTD,LESR,SOC,14548.506583333334
2024-03-18,15,RTD,LESR,SOC,15685.5175
2024-03-18,16,RTD,LESR,SOC,17119.6255
2024-03-18,17,RTD,LESR,SOC,18211.248083333332
2024-03-18,18,RTD,LESR,SOC,19373.231750000003
2024-03-18,19,RTD,LESR,SOC,18874.237666666668
2024-03-18,20,RTD,LESR,SOC,16086.409833333333
2024-03-18,21,RTD,LESR,SOC,12934.760083333334
2024-03-18,22,RTD,LESR,SOC,9724.477
2024-03-18,23,RTD,LESR,SOC,7318.16025
2024-03-18,24,RTD,LESR,SOC,6332.901999999999
2024-03-19,1,RTD,LESR,SOC,5925.741000000001
2024-03-19,2,RTD,LESR,SOC,5819.91125
2024-03-19,3,RTD,LESR,SOC,6092.219
2024-03-19,4,RTD,LESR,SOC,6951.996583333334
2024-03-19,5,RTD,LESR,SOC,7481.665916666666
2024-03-19,6,RTD,LESR,SOC,7633.331333333333
2024-03-19,7,RTD,LESR,SOC,6435.166
2024-03-19,8,RTD,LESR,SOC,4444.972833333333
2024-03-19,9,RTD,LESR,SOC,4483.654916666666
2024-03-19,10,RTD,LESR,SOC,5882.846833333333
2024-03-19,11,RTD,LESR,SOC,7992.102166666667
2024-03-19,12,RTD,LESR,SOC,10773.99625
2024-03-19,13,RTD,LESR,SOC,14105.279999999999
2024-03-19,14,RTD,LESR,SOC,17432.280083333335
2024-03-19,15,RTD,LESR,SOC,19775.520166666665
2024-03-19,16,RTD,LESR,SOC,21166.886833333334
2024-03-19,17,RTD,LESR,SOC,21827.857
2024-03-19,18,RTD,LESR,SOC,22404.980666666666
2024-03-19,19,RTD,LESR,SOC,21288.29375
2024-03-19,20,RTD,LESR,SOC,18094.226666666666
2024-03-19,21,RTD,LESR,SOC,14925.668749999999
2024-03-19,22,RTD,LESR,SOC,12487.82725
2024-03-19,23,RTD,LESR,SOC,11187.428999999998
2024-03-20,1,RTD,LESR,SOC,10383.3935
2024-03-20,2,RTD,LESR,SOC,9902.21925
2024-03-20,3,RTD,LESR,SOC,9838.47125
2024-03-20,4,RTD,LESR,SOC,10316.770666666665
2024-03-20,5,RTD,LESR,SOC,10691.776833333333
2024-03-20,6,RTD,LESR,SOC,10188.463
2024-03-20,7,RTD,LESR,SOC,7718.849333333333
2024-03-20,8,RTD,LESR,SOC,4665.466416666667
2024-03-20,9,RTD,LESR,SOC,4709.292083333333
2024-03-20,10,RTD,LESR,SOC,6354.07375
2024-03-20,11,RTD,LESR,SOC,8911.517166666667
2024-03-20,12,RTD,LESR,SOC,12484.040416666665
2024-03-20,13,RTD,LESR,SOC,16132.91525
2024-03-20,14,RTD,LESR,SOC,19645.334666666666
2024-03-20,15,RTD,LESR,SOC,22152.616583333333
2024-03-20,16,RTD,LESR,SOC,23597.759000000002
2024-03-20,17,RTD,LESR,SOC,24111.0295
2024-03-20,18,RTD,LESR,SOC,24427.671166666667
2024-03-20,19,RTD,LESR,SOC,23017.593416666667
2024-03-20,20,RTD,LESR,SOC,19796.800916666667
2024-03-20,21,RTD,LESR,SOC,16315.9095
2024-03-20,22,RTD,LESR,SOC,13205.172833333332
2024-03-20,23,RTD,LESR,SOC,11465.497333333333
2024-03-20,24,RTD,LESR,SOC,11115.31275
2024-03-21,1,RTD,LESR,SOC,11326.5455
2024-03-21,2,RTD,LESR,SOC,11626.771333333332
2024-03-21,3,RTD,LESR,SOC,12000.742
2024-03-21,4,RTD,LESR,SOC,12648.413999999999
2024-03-21,5,RTD,LESR,SOC,12882.310583333334
2024-03-21,6,RTD,LESR,SOC,12570.753916666667
2024-03-21,7,RTD,LESR,SOC,10228.0695
2024-03-21,8,RTD,LESR,SOC,7745.648916666666
2024-03-21,9,RTD,LESR,SOC,7223.148
2024-03-21,10,RTD,LESR,SOC,8527.169666666667
2024-03-21,11,RTD,LESR,SOC,10745.002416666668
2024-03-21,12,RTD,LESR,SOC,13258.749666666665
2024-03-21,13,RTD,LESR,SOC,15142.1725
2024-03-21,14,RTD,LESR,SOC,17767.698416666666
2024-03-21,15,RTD,LESR,SOC,19616.532083333335
2024-03-21,16,RTD,LESR,SOC,20693.882166666666
2024-03-21,17,RTD,LESR,SOC,21935.542083333334
2024-03-21,18,RTD,LESR,SOC,22483.226833333334
2024-03-21,19,RTD,LESR,SOC,21527.98316666667
2024-03-21,20,RTD,LESR,SOC,18413.354333333333
2024-03-21,21,RTD,LESR,SOC,14806.601333333334
2024-03-21,22,RTD,LESR,SOC,12461.59775
2024-03-21,23,RTD,LESR,SOC,11098.440499999999
2024-03-21,24,RTD,LESR,SOC,10681.43675
2024-03-22,1,RTD,LESR,SOC,10543.168416666666
2024-03-22,2,RTD,LESR,SOC,10358.195333333333
2024-03-22,3,RTD,LESR,SOC,10890.388
2024-03-22,4,RTD,LESR,SOC,11514.5335
2024-03-22,5,RTD,LESR,SOC,11921.586166666666
2024-03-22,6,RTD,LESR,SOC,11337.583166666665
2024-03-22,7,RTD,LESR,SOC,9427.839416666668
2024-03-22,8,RTD,LESR,SOC,6779.9215
2024-03-22,9,RTD,LESR,SOC,5950.265333333333
2024-03-22,10,RTD,LESR,SOC,6385.979416666666
2024-03-22,11,RTD,LESR,SOC,8031.010583333334
2024-03-22,12,RTD,LESR,SOC,10893.674166666666
2024-03-22,13,RTD,LESR,SOC,13602.987833333333
2024-03-22,14,RTD,LESR,SOC,15935.965083333334
2024-03-22,15,RTD,LESR,SOC,18077.567
2024-03-22,16,RTD,LESR,SOC,20411.386
2024-03-22,17,RTD,LESR,SOC,22057.682249999998
2024-03-22,18,RTD,LESR,SOC,22735.500166666665
2024-03-22,19,RTD,LESR,SOC,21491.080583333332
2024-03-22,20,RTD,LESR,SOC,18593.54058333333
2024-03-22,21,RTD,LESR,SOC,16296.89625
2024-03-22,22,RTD,LESR,SOC,13312.417833333333
2024-03-22,23,RTD,LESR,SOC,11754.413166666665
2024-03-22,24,RTD,LESR,SOC,11078.977166666666
2024-03-23,1,RTD,LESR,SOC,10938.146333333332
2024-03-23,2,RTD,LESR,SOC,11087.974583333335
2024-03-23,3,RTD,LESR,SOC,11267.043833333335
2024-03-23,4,RTD,LESR,SOC,11494.938499999998
