,percent_wind_gen,percent_solar_gen,exports,total_load,total_lmp,battery_en,battery_soc,season_summer,season_spring,season_winter,total_curtailment
15941,0.025755962334911675,1.7839619543121083e-05,-42173.82666666666,21597.597893,40.85593309479442,1907.575,7566.898833333333,0,0,0,0.0
15942,0.02028351978036761,0.1117830435162141,-43894.33333333333,22179.7020229999,39.992651046084475,-264.475,6379.580833333333,0,0,0,0.0
15943,0.008520080634236218,0.4596352818774501,-30661.36,24031.740941,32.17604152290266,-3984.014,6780.969916666666,0,0,0,0.0
15944,0.006054858764966235,0.5960881565913043,-17897.92,25256.039987,23.421077595868052,-4672.473,10268.924333333334,0,0,0,0.0
15945,0.008037350792902727,0.6259524540519309,-12884.773333333334,25332.7697889999,19.23467242852764,-5890.627,14987.383916666666,0,0,0,0.0
15946,0.01071370285045924,0.6231536713525533,-5493.24,24713.3154953,17.7794129295451,-5305.963,20149.87716666667,0,0,0,0.0
15947,0.014815038634105476,0.6132075974864902,-714.7066666666673,23804.83607527,18.890419817288432,-4333.402,24973.84575,0,0,0,0.0
15948,0.017505655730407355,0.6077280325942355,7494.65333333333,23218.2815615,17.048174881236402,-2010.004,28968.517083333336,0,0,0,0.0
15949,0.022317665378612194,0.5826384711274847,12722.359999999986,22752.236133,17.296402688511616,-700.811,30970.049916666667,0,0,0,0.0
15950,0.02908464602124809,0.5242886724242941,-4461.586666666666,23879.5596565,19.293302725208097,56.358,31783.419916666666,0,0,0,0.0
15951,0.029997259847430003,0.37994833032894204,-17850.746666666655,24917.738684,26.161142637059577,2914.223,31811.210583333333,0,0,0,426.26178906688415
15952,0.031837567245782836,0.07555422195857806,-33768.49333333333,25955.204852,45.34451713999081,5478.413,29098.789916666665,0,0,0,341.6792231713806
15953,0.0422058848875216,0.000285672502000713,-46680.50666666667,26675.868003,44.359874423226245,5401.29,24071.145916666665,0,0,0,610.3412769392095
15954,0.04819443832730423,0.0,-50770.12,26031.034051,41.95782405501096,4350.948,19274.789166666666,0,0,0,987.5579729325658
15955,0.05841002575632768,0.0,-53102.693333333336,25206.219292,37.860336354086634,3117.47,15146.353,0,0,0,639.8434252450592
15956,0.06878794225851,0.0,-58353.8,24663.786884,39.87958423944957,1786.466,12073.834,0,0,0,511.582511671626
15957,0.08033060047356975,0.0,-65359.14666666666,23478.485298,38.838573538331985,763.626,10421.246,0,0,0,817.7044736121147
15958,0.08620460546486126,0.0,-62420.07999999999,22555.249105,39.36218045154405,729.576,9654.61525,0,0,0,1089.4873277044487
15959,0.08333582361712351,0.0,-56009.64,21882.32464,40.64605713649443,939.58,8711.6075,0,0,0,822.5548743957839
15960,0.08633383407878906,0.0,-56072.986666666664,20972.462825,39.80008477883313,521.334,7866.315916666666,0,0,0,0.0
15961,0.07855248344780022,0.0,-59473.746666666666,20382.677516,39.639460007618375,250.671,7424.657166666667,0,0,0,0.0
15962,0.11419190048832491,0.0,-59437.360000000015,19949.357674,40.19697561009416,382.315,7366.926666666666,0,0,0,0.0
15963,0.12200608969361833,0.0,-67454.12000000001,19841.954566,40.738306548533686,13.797,7229.679916666667,0,0,0,0.0
15964,0.14792750197905222,0.0,-74531.42666666667,20287.439431,36.73586912101277,645.576,7327.008166666666,0,0,0,0.0
15965,0.15528037624298485,4.770025190284521e-05,-72554.25333333333,20801.181451,35.88223107422134,1309.84,7042.498666666666,0,0,0,0.0
15966,0.13989957375185308,0.07813101475394962,-69668.54666666668,20858.5300939999,37.102168607500644,400.324,6121.82975,0,0,0,0.0
15967,0.13884791274579042,0.33977267055459826,-55905.813333333346,21606.428713,27.25592417300656,-1010.493,6164.699083333333,0,0,0,0.0
15968,0.0966623059046974,0.49063726186130285,-45333.25333333332,22520.661331,30.719325502125084,-2538.778,7223.901166666666,0,0,0,0.0
15969,0.11386673090508587,0.5647271697632382,-40323.37333333332,24456.375899,20.90909834135232,-4996.449,10394.093083333331,0,0,0,0.0
15970,0.13589888557773688,0.588549684015135,-26345.61333333333,24873.570734,17.969201643043718,-5290.095,15396.336583333332,0,0,0,0.0
15971,0.13868192207083296,0.5723866558916617,-26495.560000000012,24319.031274,19.785182904703248,-4141.2,20286.7545,0,0,0,0.0
15972,0.18604983438401532,0.5338031206566988,-26217.58666666666,24848.309411,20.542130605748913,-2625.179,24337.85883333333,0,0,0,0.0
15973,0.1819263415721697,0.5143266110528667,-20714.13333333333,24319.933958,23.666360186847783,-890.205,27180.622916666664,0,0,0,0.0
15974,0.19175745201951128,0.4363461707777865,-25952.04519678753,24588.925668,23.743792916839887,519.814,28219.583166666667,0,0,0,0.0
